gene	11_16_R4_int.counts	11_16_R4_panc.counts	11_16_R4_st.counts	1_13_SSF3_MTD_1_pancHH.counts	8_5_16_int.counts	8_5_16_panc.counts	8_5_16_st.counts	R5_11_2_MT1_pancHH.counts
Rps2-ps9	1.22403744865875	0.919249766918419	0.999647983431374	0.365071903000296	0.544812300839218	0.0889077512464682	0.696965818730753	0.602572405500018
Snrpc	5.01322631298596	4.38824117514432	4.67700005454728	5.88644200975764	5.08860061962999	5.28056002500784	5.43267746591872	5.60465973848627
Uhrf1bp1	1.08252691486984	0.986077430800479	1.1627310657341	1.33387465454436	0.969778405535159	0.877914536946526	0.917868660578884	1.11452867402204
Taf11	5.29748936400804	4.72666456507116	5.03831674801971	5.47553902987685	5.26378398359028	5.52156552470184	4.79273131197004	5.99485335048195
Anks1	0.270677919744118	0.225955743307782	0.283316047189874	0.244912128271424	0.253607226320071	0.237631867144677	0.264000117285266	0.216787220788232
Gm15597	0.0116799924937793	0.0657873890374873	0.0220126767093493	0.0130634394337941	0	0	0.0570049473109274	0.0616056184238373
Tcp11	0.0958647238799828	0.053995667276521	0.0587181654534985	0.0696926782865522	0.0868616049546628	0.099224429551198	0.0818779309076151	0.0657324675820019
4930526A20Rik	2.61930472111267	1.72889015781829	2.39110163953289	2.70067942502247	2.26401585513377	2.98756273887333	2.94623956247022	1.03615576339559
Scube3	0.779748271941257	1.44476137451255	0.719347225844604	0.450931572343739	0.790550990469215	1.14834624366289	0.791587087106684	0.263388633743448
Zfp523	2.30789467498148	2.42154473277146	2.64956171542104	2.57606160836723	2.46030573115029	2.74976338413499	2.65731128990884	2.52030284126149
Def6	0.194999801710475	0.360109366205199	0.268098656334134	0.218096724000753	0.192083607170582	0.23335403630086	0.253529024247165	0.168609520227699
Ppard	0.0426377943259781	0.0418454961932739	0.0438312228491596	0.0390175079041573	0.0471365343639357	0.0380085003364076	0.041382820933151	0.0378226132095437
Fance	2.10927244719327	2.0759618144766	2.30043952376745	2.33054645118274	2.1432889410439	2.74881654843199	2.72316563926146	1.99877675970738
Rpl10a	38.064935912183	35.9042232273782	39.3731534091059	47.778945674508	42.3810300251869	37.7332689272945	40.7024616875188	42.7325916851412
Tead3	1.53123029011685	1.53217903034192	1.38716620090311	1.63086056134908	1.72266413306614	1.62660201904169	1.82160882175456	1.14905264334206
Tulp1	0.185141597561087	0.434503072678202	0.293833075103534	0.168926224816995	0.199817851256378	0.31319051554913	0.190230601957765	0.40088773234031
Fkbp5	0.638724939560352	0.477147672208741	0.62360889518547	1.09609425642048	0.603300219866999	0.57399923448682	0.579698591357605	0.761567355520078
Gm20109	0.0868156938814029	0.325992094656858	0	0.194197309549049	0.0828025400418703	0.0945876466976767	0.105927380905996	0.274743387719137
E230001N04Rik	0.509761815939032	0.986983960270302	0.750563815311006	0.57014100066649	0.21271140549512	0.451260012068198	0.777476566075591	0.436916478301038
Clps	0.0521030025094179	5.23353779663413	0.171842701377152	0.0291371941361738	0.0496944821691037	3.66149668513624	0.158932513996282	0
Srpk1	2.91379389149018	2.49512533872709	2.71335071601755	3.26319195446415	2.95575364173607	2.61710481092922	3.05200741298191	2.789727745984
Slc26a8	0.0051021099691239	0.0131713819947701	0.00841372202743086	0	0.0133822126720799	0.0222354532272218	0.00778161646185151	0.00672771493820964
Mapk14	2.84382026345987	1.93348212515419	2.12778567431215	2.68339556699723	2.84480749413208	1.98720089029048	2.06881769966122	2.43735932373876
Mapk13	2.56678997646119	3.30816368041475	2.15816468875306	0.166539030183502	2.65102149921722	3.39915227425535	2.06771014546064	0.254312926026325
Brpf3	0.812434595354963	0.846114239755431	0.856038711142675	0.986208763166967	0.959696825289855	0.980074083155215	0.874152588782155	0.864531630299074
4930539E08Rik	0.0562900721357097	0.0594474409419424	0.0198913092280869	0.0747619113451231	0.0402659998174763	0.0306646483931391	0.00429261378744118	0.0408236903574498
Kctd20	15.3916988555158	14.4027462202446	13.8479386433684	16.4276755497027	15.2539837657031	16.4233263519631	14.3066246536185	15.1669048969865
Stk38	3.99418018109123	3.77988757369574	3.70963229080842	4.66823136148451	4.26538762816927	3.97001657675973	4.0666996395666	4.32525367030472
Gm23887	13.2396471639721	18.2774807457463	9.54050005239767	6.09734125712774	10.7706251353878	7.63670789653874	6.17661938604497	6.57241881888742
Srsf3	79.795565619654	61.9770176716634	72.3179361495409	91.0439411641309	88.9893912711224	76.1446124443202	81.3450762334566	79.9386266003694
Trp53cor1	0	0	0.00584047423651511	0.00693206759548195	0.00295571965430793	0.00337640084782045	0.0113435520763577	0.00653816038784933
Cdkn1a	0.164025792155277	0.314373419210938	0.34133204894591	0.657376728547386	0.189035912773409	0.238279708564896	0.633759508136338	0.425363937338058
Rab44	0.028693322554023	0.0134678937411202	0.00450640153404195	0	0.00912231373342639	0	0.0175049485395503	0.0050447232208316
Cpne5	0.213907877349766	0.180032521707951	0.231690283801248	0.278660124514952	0.152428543839924	0.0928657969128741	0.165998572152981	0.218733118885564
Ppil1	6.42193011775833	6.03325200823162	6.56366510963086	10.1214169078914	7.53744918878334	7.51834035370209	8.12158832211086	8.87830188709385
BC004004	1.11523013067837	1.3146083253417	1.05642963268237	0.854122408439139	1.04318619654428	1.3065707670346	1.05093769422786	1.21147223660556
Pi16	0.0189600333733018	0.0771276379988499	0.0297774938116933	0.0565487230159911	0.0421950301333335	0.0344289697309786	0.0154226084196847	0.0200007762320214
Mtch1	20.4490331038788	26.2165016901847	20.3793436056291	19.2348988326879	21.2447301245173	29.936888613999	20.5938230504428	21.1633276670742
Fgd2	0.0390730827524483	0.100035715593384	0.0702917867363705	0	0.0406547838763136	0.0541812733510964	0.0563427885956305	0
Gm26885	0.0155221106413551	0.00208162057179568	0.00626865379732926	0.0148805491116042	0.0169195239833799	0	0.0135279731517698	0.0140349780798946
Pim1	0.57803950019318	0.495447694719571	0.757844241826761	0.801105130795893	0.659185724035912	0.602404963342743	0.352644824790089	0.623024745793996
Tbc1d22b	0.585339693521497	0.427986285443587	0.614209264059398	0.624675890408827	0.603878415591402	0.457343950937057	0.576194721623167	0.458797290092607
Tbc1d22bos	0.00380740106392796	0.0285935086742307	0.0287024460906856	0.0042583720173858	0.00363139963474839	0.0165929956011477	0.00929113170048593	0.0160655786212726
Rnf8	0.614487386594662	0.630346606562946	0.651427054172807	0.6983558975009	0.727876045595418	0.677596560962143	0.668133979133465	0.61946588122593
Gm28043	0.0466579287189204	0.0339096915703776	0.0489308942083791	0.0277755506820292	0.0366057543123294	0.030336932807809	0.0367285472485785	0.0317542244846397
Cmtr1	0.0689586406824144	0.0826401165394665	0.0926330434144193	0.0590756225902118	0.103554260701932	0.119891467836327	0.0590765013685809	0.0897690400880891
Ccdc167	0.373492211300955	0.325732565595468	0.365574608401245	0.27758886971999	0.358525349970683	0.346545259544749	0.314589065049367	0.317736873628769
Mdga1	0.0468494819617367	0.146452861952007	0.162020942161246	0.105321205863774	0.0491521927189184	0.11025409378459	0.134332979936828	0.163583893365912
Zfand3	0.263189673343837	0.18728415410174	0.215248159764605	0.246756483692098	0.267138516965836	0.185503151820945	0.240648140851716	0.198458700580932
Btbd9	0.292365950321804	0.268046885297966	0.333421824628136	0.167832913176809	0.214243478888199	0.236692369630888	0.244349439252544	0.194316603073501
RP23-364A24.1	0.273086687110196	0.769078410600236	0.257336165249488	0.203621785952318	0.130231472752115	0.0991780246303733	0.111068080867942	0.144038399439903
Glo1	12.3869893495835	10.5860715845156	11.3492013922498	5.84343756546909	9.24422818163502	8.76024113529592	8.10287467689441	6.20341965693679
Dnah8	0.0201692257292844	0.0279024599452022	0.0165051648294608	0.0118727301760887	0.0118964918336032	0.0156136907692973	0.00712374407320467	0.0167971127799273
Abcg1	0.0252230241318685	0.0182966774661701	0.0486169023777958	0.00512919769362835	0.0131220334121692	0.0112422480613313	0.0251800723288656	0
Rsph1	0.0327915122566771	0.0699612572754314	0.0280911200967006	0.030007253163296	0.0199027101886915	0.0779500112105848	0.0327356722207142	0.0314468040143525
Slc37a1	0.0132661512556354	0.0260392776241176	0.0204562046851285	0.00269772221078588	0.0138031727771607	0.00788387427060128	0.0176580807755201	0.00508885415585889
Pde9a	0.998711064730957	0.190838521263982	0.596291437516764	0.977275387746517	0.894729080789259	0.184440450607487	0.607931157893358	1.03949502561285
Wdr4	2.27141953749002	1.93733742932477	1.98385741111692	3.2024310567971	2.42143924803898	2.33334755522679	2.27417427114801	2.83424511875948
Ndufv3	9.1052401960919	8.40255455487752	7.17525885458211	7.42023052295704	8.86561796021401	8.85908523311343	8.36305695591417	8.01359795881304
RP23-106N22.5	0.0840487689580764	0.0394502897762401	0.0198002950331335	0.0470019995027203	0.0200408798397332	0.0228932549754238	0	0.0886623239215642
4833413E03Rik	0.100534932874237	0.062917950830853	0.0315788298741822	0	0.0319625305546626	0.0365116884837031	0	0.0707022910184794
Pknox1	2.30152681064962	2.26683331366611	2.3529262206964	2.56199103177392	2.20253213666795	2.5447392541232	2.29158660064244	2.32479128511161
Cbs	0.0731553631424957	0.0839354035223361	0.107233873222656	0.1818229204396	0.0775263039698664	0.0826564249869509	0.142154579657416	0.100036434506839
U2af1	10.3144660786773	7.97964242496352	8.64977211708706	13.4567405122717	11.1489945413488	8.66457528048857	10.5873564133483	11.4222664657967
Sik1	1.4016628414163	3.09187716128797	1.66325565642412	3.18697904511069	1.87601835934954	2.97258722566674	1.87913742276144	2.34264116067575
Hsf2bp	0.00296805791047531	0.00696564304822346	0.00279687248398133	0.0149382545806961	0.00636942615706695	0.00646753139813174	0.000905362229965781	0.0054792128604956
Rrp1b	2.66698849564516	2.37050696479392	2.33499519597086	3.38913304249167	2.351502420258	2.3744697595739	2.73502399927384	2.74514819834466
Pdxk-ps	0.0063889375898266	0.00599759978416086	0.0040136332209678	0.0119094681632488	0.00609360170903328	0.0162420787130146	0.00779540421097955	0.0157258158086166
Gm17276	0.00937523931109272	0.00880098333691693	0.00441725694896164	0.00524284887096517	0.00223546456220044	0.00255363340433362	0.00285977828774725	0.00494492968158108
Notch3	3.64020126980714	3.58551315947667	3.47384268666957	4.71974721039957	3.32439254753383	2.72175850693834	2.68821890925025	3.49383598690045
Ephx3	0.0230446918868441	0.0757160216392399	0.0108577842118014	0	0	0	0.0140588858201937	0.0121548236938673
Brd4	2.49568127420998	2.21136273750414	2.33755211755156	2.26418215021516	2.1254099890089	2.24910234258477	2.05118250812783	2.2475003950232
Gm26549	0.172432379474414	0.260791330796018	0.239217245927205	0.1178566178007	0.269534120595221	0.260929092997835	0.251301319929555	0.171792021889887
Akap8	12.6949709431735	12.4216800340174	11.8981521575465	12.3066225208234	13.1982994281856	13.0302939765826	12.5237475145219	11.6233886799151
Akap8l	3.42119222582453	3.77120671973679	3.15930834549596	2.84043871079061	3.84464098622521	4.70536558538106	3.49719124534911	3.28133464757794
